plot_id,accepted_name,fcover
120723a2,Ceratodon purpureus (Hedw.) Brid.,1.59
120723a2,Dicranum elongatum Schleich. ex Schwägr.,4.76
120723a2,Drepanocladus (Müll. Hal.) G. Roth,1.59
120723a2,Dryas integrifolia Vahl,1.59
120723a2,Eriophorum angustifolium Honck.,3.17
120723a2,Eriophorum vaginatum L.,12.7
120723a2,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,4.76
120723a2,Hylocomium splendens (Hedw.) Schimp.,12.7
120723a2,Meesia longiseta Hedw.,1.59
120723a2,Pedicularis capitata Adams,3.17
120723a2,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,4.76
120723a2,Rhytidium rugosum (Hedw.) Kindb.,4.76
120723a2,Salix pulchra Cham.,3.17
120723a2,Scorpidium revolvens (Sw.) Hedenäs,1.59
120723a2,Thamnolia subuliformis (Ehrh.) W.L. Culb.,1.59
120723a2,Tomentypnum nitens (Hedw.) Loeske,4.76
120723a2,Vaccinium vitis-idaea L.,12.7
120724a1,Andromeda polifolia L.,3.23
120724a1,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.23
120724a1,Betula nana L.,17.74
120724a1,Carex bigelowii Torr. ex Schwein.,8.06
120724a1,Carex rotundata Wahlenb.,1.61
120724a1,Cassiope tetragona (L.) D. Don,4.84
120724a1,Cladonia P. Browne,8.06
120724a1,Cladonia arbuscula (Wallr.) Flot.,1.61
120724a1,Cladonia rangiferina (L.) F.H. Wigg.,1.61
120724a1,Dicranum elongatum Schleich. ex Schwägr.,3.23
120724a1,Drepanocladus (Müll. Hal.) G. Roth,1.61
120724a1,Eriophorum angustifolium Honck.,1.61
120724a1,Eriophorum vaginatum L.,6.45
120724a1,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.61
120724a1,Hylocomium splendens (Hedw.) Schimp.,4.84
120724a1,Polytrichum Hedw.,1.61
120724a1,Polytrichum juniperinum Hedw.,1.61
120724a1,Ranunculus gmelinii ssp. gmelinii DC.,1.61
120724a1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,8.06
120724a1,Salix pulchra Cham.,9.68
120724a1,Salix reticulata L.,1.61
120724a1,Tomentypnum nitens (Hedw.) Loeske,1.61
120724a1,Vaccinium vitis-idaea L.,14.52
120724a1,Warnstorfia fluitans (Hedw.) Loeske,4.84
120724b1,Andromeda polifolia L.,2.86
120724b1,Aulacomnium turgidum (Wahlenb.) Schwägr.,2.14
120724b1,Betula nana L.,50.71
120724b1,Campylium stellatum (Hedw.) C.E.O. Jensen,3.57
120724b1,Carex aquatilis Wahlenb.,4.29
120724b1,Cassiope tetragona (L.) D. Don,0.71
120724b1,Dicranum Hedw.,0.71
120724b1,Drepanocladus (Müll. Hal.) G. Roth,3.57
120724b1,Eriophorum angustifolium Honck.,5.0
120724b1,Hylocomium splendens (Hedw.) Schimp.,8.57
120724b1,Peltigera malacea (Ach.) Funck,0.71
120724b1,Ptilidium ciliare (L.) Hampe,0.71
120724b1,Pyrola grandiflora Radius,1.43
120724b1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,1.43
120724b1,Salix pulchra Cham.,5.0
120724b1,Salix reticulata L.,0.71
120724b1,Sphagnum L.,0.71
120724b1,Tortella tortuosa (Hedw.) Limpr.,0.71
120724b1,Vaccinium uliginosum L.,1.43
120724b1,Vaccinium vitis-idaea L.,0.71
120726a1,Alectoria nigricans (Ach.) Nyl.,1.59
120726a1,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.17
120726a1,Carex bigelowii Torr. ex Schwein.,6.35
120726a1,Cladonia P. Browne,6.35
120726a1,Cladonia arbuscula (Wallr.) Flot.,7.94
120726a1,Dactylina arctica (Richardson) Nyl.,1.59
120726a1,Dicranum elongatum Schleich. ex Schwägr.,6.35
120726a1,Eriophorum vaginatum L.,33.33
120726a1,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.59
120726a1,Peltigera malacea (Ach.) Funck,1.59
120726a1,Polytrichum strictum Brid.,4.76
120726a1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,12.7
120726a1,Sphenolobus minutus (Schreb.) Berggr.,0.1
120726a1,Thamnolia subuliformis (Ehrh.) W.L. Culb.,0.1
120726a1,Vaccinium vitis-idaea L.,17.46
120726a2,Brachytheciastrum Ignatov & Huttunen,2.38
120726a2,Bryum Hedw.,0.1
120726a2,Campylium stellatum (Hedw.) C.E.O. Jensen,9.52
120726a2,Carex aquatilis Wahlenb.,7.14
120726a2,Catoscopium nigritum (Hedw.) Brid.,16.67
120726a2,Cinclidium subrotundum Lindb.,2.38
120726a2,Distichium capillaceum (Hedw.) Bruch & Schimp.,2.38
120726a2,Drepanocladus arcticus (R.S. Williams) Hedenäs,0.1
120726a2,Eriophorum angustifolium Honck.,0.1
120726a2,Juncus arcticus Willd.,0.1
120726a2,Meesia longiseta Hedw.,0.1
120726a2,Meesia triquetra (L. ex Jolycl.) Ångstr.,0.1
120726a2,Meesia uliginosa Hedw.,0.1
120726a2,Oncophorus wahlenbergii Brid.,0.1
120726a2,Plagiomnium T.J. Kop.,2.38
120726a2,Salix pulchra Cham.,2.38
120726a2,Scorpidium (Schimp.) Limpr.,2.38
120726a2,Scorpidium revolvens (Sw.) Hedenäs,14.29
120726a2,Tayloria lingulata (Dicks.) Lindb.,0.1
120726a2,Tomentypnum nitens (Hedw.) Loeske,2.38
120726b1,Alectoria nigricans (Ach.) Nyl.,1.33
120726b1,Alectoria ochroleuca (Hoffm.) A. Massal.,1.33
120726b1,Arctous alpina (L.) Nied.,2.0
120726b1,Aulacomnium palustre (Hedw.) Schwägr.,1.33
120726b1,Aulacomnium turgidum (Wahlenb.) Schwägr.,4.0
120726b1,Betula nana L.,12.0
120726b1,Bistorta plumosa (Small) Greene,0.67
120726b1,Bryocaulon divergens (Ach.) Kärnefelt,0.67
120726b1,Carex bigelowii Torr. ex Schwein.,2.0
120726b1,Cassiope tetragona (L.) D. Don,4.67
120726b1,Cladonia P. Browne,0.67
120726b1,Cladonia arbuscula (Wallr.) Flot.,11.33
120726b1,Cladonia gracilis (L.) Willd.,8.0
120726b1,Cladonia pocillum (Ach.) Grognot,2.0
120726b1,Cladonia rangiferina (L.) F.H. Wigg.,1.33
120726b1,Dactylina arctica (Richardson) Nyl.,2.0
120726b1,Dicranum Hedw.,8.0
120726b1,Dryas integrifolia Vahl,0.67
120726b1,Empetrum nigrum L.,1.33
120726b1,Equisetum variegatum Schleich. ex F. Weber & D. Mohr,0.67
120726b1,Eriophorum vaginatum L.,10.67
120726b1,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,2.67
120726b1,Flexitrichum flexicaule (Schwägr.) Ignatov & Fedosov,4.67
120726b1,Hierochloë alpina (Sw. ex Willd.) Roem. & Schult.,1.33
120726b1,Hylocomium splendens (Hedw.) Schimp.,0.67
120726b1,Lepra dactylina (Ach.) Hafellner,0.67
120726b1,Masonhalea richardsonii (Hook.) Kärnefelt,0.67
120726b1,Nephroma arcticum (L.) Torss.,0.67
120726b1,Peltigera aphthosa (L.) Willd.,4.0
120726b1,Peltigera canina (L.) Willd.,1.33
120726b1,Peltigera malacea (Ach.) Funck,1.33
120726b1,Petasites frigidus (L.) Fr.,1.33
120726b1,Polytrichum piliferum Hedw.,0.67
120726b1,Racomitrium lanuginosum (Hedw.) Brid.,0.67
120726b1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,14.67
120726b1,Salix pulchra Cham.,0.67
120726b1,Saussurea angustifolia (L.) D.C.,1.33
120726b1,Sphagnum L.,1.33
120726b1,Sphenolobus minutus (Schreb.) Berggr.,2.67
120726b1,Thamnolia Ach. ex Schaer.,1.33
120726b1,Vaccinium uliginosum L.,1.33
120726b1,Vaccinium vitis-idaea L.,27.33
120727a1,Alectoria nigricans (Ach.) Nyl.,1.59
120727a1,Aulacomnium turgidum (Wahlenb.) Schwägr.,7.94
120727a1,Betula nana L.,3.17
120727a1,Carex bigelowii Torr. ex Schwein.,4.76
120727a1,Cassiope tetragona (L.) D. Don,4.76
120727a1,Cladonia P. Browne,1.59
120727a1,Cladonia arbuscula (Wallr.) Flot.,3.17
120727a1,Cladonia rangiferina (L.) F.H. Wigg.,1.59
120727a1,Cladonia stygia (Fr.) Ruoss,6.35
120727a1,Dicranum elongatum Schleich. ex Schwägr.,11.11
120727a1,Dicranum groenlandicum Brid.,4.76
120727a1,Eriophorum vaginatum L.,25.4
120727a1,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,6.35
120727a1,Polytrichum strictum Brid.,1.59
120727a1,Racomitrium lanuginosum (Hedw.) Brid.,1.59
120727a1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,12.7
120727a1,Rubus chamaemorus L.,3.17
120727a1,Salix pulchra Cham.,6.35
120727a1,Sphagnum warnstorfii Russow,3.17
120727a1,Vaccinium vitis-idaea L.,20.63
120727a2,Alectoria nigricans (Ach.) Nyl.,1.59
120727a2,Alectoria ochroleuca (Hoffm.) A. Massal.,1.59
120727a2,Aulacomnium turgidum (Wahlenb.) Schwägr.,1.59
120727a2,Betula nana L.,3.17
120727a2,Carex L.,1.59
120727a2,Carex aquatilis Wahlenb.,7.94
120727a2,Carex rotundata Wahlenb.,4.76
120727a2,Cladonia arbuscula (Wallr.) Flot.,3.17
120727a2,Dactylina arctica (Richardson) Nyl.,1.59
120727a2,Dicranum elongatum Schleich. ex Schwägr.,1.59
120727a2,Dicranum spadiceum J.E. Zetterst.,1.59
120727a2,Eriophorum vaginatum L.,7.94
120727a2,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,4.76
120727a2,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,14.29
120727a2,Sphagnum balticum (Russow) C.E.O. Jensen,4.76
120727a2,Sphagnum lenense H. Lindb.,1.59
120727a2,Sphagnum steerei R.E. Andrus,3.17
120727a2,Thamnolia subuliformis (Ehrh.) W.L. Culb.,1.59
120727a2,Vaccinium vitis-idaea L.,3.17
120727b1,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,2.67
120727b1,Arctous rubra (Rehder & Wilson) Nakai,0.67
120727b1,Artemisia frigida Willd.,2.0
120727b1,Artemisia tilesii Ledeb.,1.33
120727b1,Brachytheciastrum Ignatov & Huttunen,14.67
120727b1,Bromus pumpellianus Scribn.,0.67
120727b1,Campylium stellatum (Hedw.) C.E.O. Jensen,8.67
120727b1,Drepanocladus aduncus (Hedw.) Warnst.,1.33
120727b1,Elymus alaskanus ssp. alaskanus (Scribn. & Merr.) Á. Löve,1.33
120727b1,Elymus violaceus (Hornem.) Böcher ex J. Feilberg,0.67
120727b1,Equisetum arvense L.,0.67
120727b1,Eurybia sibirica (L.) G.L. Nesom,2.67
120727b1,Festuca rubra L.,9.34
120727b1,Hedysarum americanum (Michx.) Britton,7.33
120727b1,Hierochloë odorata (L.) P. Beauv.,4.0
120727b1,Lupinus arcticus S. Watson,4.67
120727b1,Oxytropis deflexa (Pall.) DC.,0.67
120727b1,Parnassia palustris L.,0.67
120727b1,Poa arctica R. Br.,2.0
120727b1,Poa glauca Vahl,1.33
120727b1,Salix alaxensis (Andersson) Coville,29.33
120727b1,Salix arbusculoides Andersson,1.33
120727b1,Salix glauca L.,4.0
120727b1,Salix hastata L.,1.33
120727b1,Salix pulchra Cham.,1.33
120727b1,Stellaria longipes Goldie,1.33
120728a1,Astragalus alpinus L.,2.65
120728a1,Dryas integrifolia Vahl,1.32
120728a1,Equisetum arvense L.,0.66
120728a1,Festuca L.,1.99
120728a1,Koeleria asiatica Domin,0.66
120728a1,Oxytropis DC.,1.32
120728a1,Oxytropis viscida Nutt.,0.66
120728a1,Salix alaxensis (Andersson) Coville,2.65
120728a1,Salix glauca L.,0.66
120728a1,Salix niphoclada Rydb.,3.31
120728a3,Alectoria nigricans (Ach.) Nyl.,1.59
120728a3,Armeria scabra Pall. ex Willd.,1.59
120728a3,Carex L.,1.59
120728a3,Cassiope tetragona (L.) D. Don,1.59
120728a3,Dactylina arctica (Richardson) Nyl.,3.17
120728a3,Distichium capillaceum (Hedw.) Bruch & Schimp.,1.59
120728a3,Dryas integrifolia Vahl,22.22
120728a3,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,3.17
120728a3,Oxytropis DC.,1.59
120728a3,Stereocaulon Hoffm.,1.59
120728a3,Thamnolia subuliformis (Ehrh.) W.L. Culb.,6.35
120728a3,Tofieldia pusilla (Michx.) Pers.,1.59
120728a4,Glyceria R. Br.,14.29
120728b1,Alectoria ochroleuca (Hoffm.) A. Massal.,1.69
120728b1,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.39
120728b1,Betula nana L.,5.08
120728b1,Carex bigelowii Torr. ex Schwein.,3.39
120728b1,Cassiope tetragona (L.) D. Don,8.47
120728b1,Cladonia gracilis (L.) Willd.,1.69
120728b1,Cladonia rangiferina (L.) F.H. Wigg.,1.69
120728b1,Dicranum Hedw.,5.08
120728b1,Empetrum nigrum L.,1.69
120728b1,Eriophorum vaginatum L.,20.34
120728b1,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,8.47
120728b1,Flexitrichum flexicaule (Schwägr.) Ignatov & Fedosov,5.08
120728b1,Hylocomium splendens (Hedw.) Schimp.,1.69
120728b1,Nephroma arcticum (L.) Torss.,3.39
120728b1,Peltigera aphthosa (L.) Willd.,1.69
120728b1,Peltigera canina (L.) Willd.,1.69
120728b1,Ptilidium ciliare (L.) Hampe,1.69
120728b1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,20.34
120728b1,Salix pulchra Cham.,1.69
120728b1,Sanionia Loeske,6.78
120728b1,Saussurea angustifolia (L.) D.C.,1.69
120728b1,Sphagnum L.,3.39
120728b1,Thamnolia Ach. ex Schaer.,1.69
120728b1,Vaccinium vitis-idaea L.,16.95
120729a1,Aulacomnium palustre (Hedw.) Schwägr.,1.61
120729a1,Betula nana L.,4.84
120729a1,Carex aquatilis Wahlenb.,14.52
120729a1,Carex chordorrhiza Ehrh. ex L. f.,11.29
120729a1,Dicranum spadiceum J.E. Zetterst.,1.61
120729a1,Salix fuscescens Andersson,1.61
120729a1,Sphagnum jensenii H. Lindb.,1.61
120729a1,Sphagnum majus (Russow) C.E.O. Jensen,4.84
120729a1,Sphagnum squarrosum Crome,1.61
120729a2,Aulacomnium palustre (Hedw.) Schwägr.,3.17
120729a2,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.17
120729a2,Betula nana L.,28.57
120729a2,Campylium stellatum (Hedw.) C.E.O. Jensen,1.59
120729a2,Carex aquatilis Wahlenb.,7.94
120729a2,Dicranum spadiceum J.E. Zetterst.,3.17
120729a2,Eriophorum angustifolium Honck.,7.94
120729a2,Eriophorum vaginatum L.,1.59
120729a2,Hylocomium splendens (Hedw.) Schimp.,4.76
120729a2,Ptilidium ciliare (L.) Hampe,3.17
120729a2,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,3.17
120729a2,Rubus chamaemorus L.,1.59
120729a2,Salix pulchra Cham.,19.05
120729a2,Sphagnum L.,1.59
120729a2,Sphagnum fimbriatum Wilson,1.59
120729a2,Sphagnum jensenii H. Lindb.,3.17
120729a2,Sphagnum squarrosum Crome,7.94
120729a2,Sphagnum teres (Schimp.) Ångstr.,6.35
120729a2,Sphagnum warnstorfii Russow,6.35
120729a2,Vaccinium uliginosum L.,1.59
120729a2,Vaccinium vitis-idaea L.,7.94
120729a3,Betula nana L.,23.81
120729a3,Carex aquatilis Wahlenb.,4.76
120729a3,Cassiope tetragona (L.) D. Don,1.59
120729a3,Dryas integrifolia Vahl,1.59
120729a3,Eriophorum angustifolium Honck.,9.52
120729a3,Eriophorum vaginatum L.,4.76
120729a3,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,1.59
120729a3,Salix pulchra Cham.,17.46
120729a3,Vaccinium uliginosum L.,1.59
120729a3,Vaccinium vitis-idaea L.,1.59
120729b1,Arctous alpina (L.) Nied.,0.1
120729b1,Arnica lessingii Greene,0.1
120729b1,Aulacomnium palustre (Hedw.) Schwägr.,1.67
120729b1,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.33
120729b1,Betula nana L.,11.67
120729b1,Bistorta plumosa (Small) Greene,0.1
120729b1,Calamagrostis lapponica (Wahlenb.) Hartm.,1.67
120729b1,Cassiope tetragona (L.) D. Don,1.67
120729b1,Cladonia rangiferina (L.) F.H. Wigg.,0.1
120729b1,Dactylina arctica (Richardson) Nyl.,0.1
120729b1,Dicranum Hedw.,0.1
120729b1,Empetrum nigrum L.,1.67
120729b1,Eriophorum triste (Th. Fr.) Hadac & Á. Löve,1.67
120729b1,Eriophorum vaginatum L.,36.67
120729b1,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.1
120729b1,Flexitrichum flexicaule (Schwägr.) Ignatov & Fedosov,1.67
120729b1,Hylocomium splendens (Hedw.) Schimp.,16.67
120729b1,Lophozia (Dumort.) Dumort.,3.33
120729b1,Luzula confusa Lindenb.,0.1
120729b1,Nephroma arcticum (L.) Torss.,0.1
120729b1,Peltigera aphthosa (L.) Willd.,11.67
120729b1,Peltigera canina (L.) Willd.,0.1
120729b1,Petasites frigidus (L.) Fr.,0.1
120729b1,Polytrichum juniperinum Hedw.,0.1
120729b1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,28.33
120729b1,Rumex arcticus Trautv.,0.1
120729b1,Salix pulchra Cham.,1.67
120729b1,Sphagnum L.,21.770000000000003
120729b1,Spiraea stevenii (C.K. Schneid.) Rydb.,0.1
120729b1,Tomentypnum nitens (Hedw.) Loeske,1.67
120729b1,Vaccinium uliginosum L.,0.1
120729b1,Vaccinium vitis-idaea L.,28.33
120729b2,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,1.67
120729b2,Aulacomnium turgidum (Wahlenb.) Schwägr.,1.67
120729b2,Betula nana L.,5.0
120729b2,Carex aquatilis Wahlenb.,5.0
120729b2,Eriophorum angustifolium Honck.,5.0
120729b2,Eriophorum russeolum Fr. ex Hartm.,5.0
120729b2,Eriophorum scheuchzeri Hoppe,1.67
120729b2,Eriophorum vaginatum L.,5.0
120729b2,Pedicularis lapponica L.,0.1
120729b2,Polytrichum strictum Brid.,3.33
120729b2,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,8.33
120729b2,Salix fuscescens Andersson,11.67
120729b2,Salix pulchra Cham.,0.1
120729b2,Sphagnum L.,66.67
120729b2,Sphagnum squarrosum Crome,0.1
120729b2,Vaccinium uliginosum L.,0.1
120729b2,Vaccinium vitis-idaea L.,3.33
120730a1,Andromeda polifolia L.,1.61
120730a1,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.23
120730a1,Betula nana L.,19.35
120730a1,Calliergon (Sull.) Kindb.,1.61
120730a1,Caltha palustris L.,1.61
120730a1,Campylium stellatum (Hedw.) C.E.O. Jensen,1.61
120730a1,Carex aquatilis Wahlenb.,3.23
120730a1,Cladonia P. Browne,3.23
120730a1,Comarum palustre L.,1.61
120730a1,Eriophorum vaginatum L.,4.84
120730a1,Hylocomium splendens (Hedw.) Schimp.,8.06
120730a1,Peltigera Willd.,1.61
120730a1,Ptilidium ciliare (L.) Hampe,1.61
120730a1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,4.84
120730a1,Rubus chamaemorus L.,1.61
120730a1,Salix pulchra Cham.,11.29
120730a1,Sphagnum L.,17.74
120730a1,Vaccinium uliginosum L.,1.61
120730a1,Vaccinium vitis-idaea L.,14.52
120730b1,Andromeda polifolia L.,6.67
120730b1,Betula nana L.,13.33
120730b1,Carex aquatilis Wahlenb.,1.67
120730b1,Carex chordorrhiza Ehrh. ex L. f.,3.33
120730b1,Carex saxatilis ssp. laxa (Trautv.) Kalela,1.67
120730b1,Comarum palustre L.,0.1
120730b1,Dicranum Hedw.,1.67
120730b1,Drepanocladus polygamus (Schimp.) Hedenäs,0.1
120730b1,Eriophorum angustifolium Honck.,1.67
120730b1,Eriophorum russeolum Fr. ex Hartm.,1.67
120730b1,Hylocomium splendens (Hedw.) Schimp.,1.67
120730b1,Meesia longiseta Hedw.,3.33
120730b1,Pedicularis sudetica agg. (PAFC),1.67
120730b1,Ptilidium ciliare (L.) Hampe,1.67
120730b1,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,3.33
120730b1,Salix fuscescens Andersson,3.33
120730b1,Salix pulchra Cham.,5.0
120730b1,Scorpidium revolvens (Sw.) Hedenäs,11.67
120730b1,Sphagnum L.,8.34
120730b1,Sphagnum squarrosum Crome,1.67
120730b1,Tomentypnum nitens (Hedw.) Loeske,1.67
120730b1,Vaccinium uliginosum L.,0.1
120730b2,Andromeda polifolia L.,0.1
120730b2,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.1
120730b2,Betula nana L.,5.0
120730b2,Bistorta vivipara (L.) Delarbre,0.1
120730b2,Carex aquatilis Wahlenb.,18.33
120730b2,Carex atrofusca Schkuhr,0.1
120730b2,Carex chordorrhiza Ehrh. ex L. f.,10.0
120730b2,Carex saxatilis ssp. laxa (Trautv.) Kalela,0.1
120730b2,Comarum palustre L.,0.1
120730b2,Eriophorum angustifolium Honck.,0.1
120730b2,Hylocomium splendens (Hedw.) Schimp.,0.1
120730b2,Salix fuscescens Andersson,1.67
120730b2,Salix pulchra Cham.,5.0
120730b2,Scorpidium revolvens (Sw.) Hedenäs,1.67
120730b2,Sphagnum L.,11.67
120730b2,Sphagnum squarrosum Crome,6.67
120730b3,Andromeda polifolia L.,1.67
120730b3,Betula nana L.,13.33
120730b3,Campylium stellatum (Hedw.) C.E.O. Jensen,0.1
120730b3,Carex aquatilis Wahlenb.,16.67
120730b3,Carex chordorrhiza Ehrh. ex L. f.,11.67
120730b3,Comarum palustre L.,10.0
120730b3,Eriophorum angustifolium Honck.,1.67
120730b3,Hylocomium splendens (Hedw.) Schimp.,1.67
120730b3,Salix fuscescens Andersson,0.1
120730b3,Salix pulchra Cham.,1.67
120730b3,Scorpidium revolvens (Sw.) Hedenäs,10.0
120730b3,Sphagnum L.,10.0
120730b3,Sphagnum squarrosum Crome,1.67
120730b3,Vaccinium uliginosum L.,0.1
120731a1,Arctophila fulva (Trin.) Rupr. ex Andersson,13.99
120731a1,Carex aquatilis Wahlenb.,2.8
120731a1,Sparganium hyperboreum Beurling ex Laest.,0.7
120731a2,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.17
120731a2,Bistorta plumosa (Small) Greene,1.59
120731a2,Carex bigelowii Torr. ex Schwein.,3.17
120731a2,Cassiope tetragona (L.) D. Don,1.59
120731a2,Cladonia stygia (Fr.) Ruoss,4.76
120731a2,Dicranum elongatum Schleich. ex Schwägr.,11.11
120731a2,Eriophorum angustifolium Honck.,1.59
120731a2,Eriophorum vaginatum L.,6.35
120731a2,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,3.17
120731a2,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,1.59
120731a2,Racomitrium lanuginosum (Hedw.) Brid.,4.76
120731a2,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,4.76
120731a2,Salix phlebophylla Andersson,3.17
120731a2,Tortella tortuosa (Hedw.) Limpr.,6.35
120731a2,Vaccinium uliginosum L.,1.59
120731a2,Vaccinium vitis-idaea L.,7.94
120731b1,Artemisia frigida Willd.,3.33
120731b1,Artemisia tilesii Ledeb.,0.1
120731b1,Aster alpinus ssp. vierhapperi Onno,8.33
120731b1,Astragalus alpinus L.,0.1
120731b1,Brachythecium udum I. Hagen,0.1
120731b1,Bromus pumpellianus Scribn.,8.33
120731b1,Campylium stellatum (Hedw.) C.E.O. Jensen,16.67
120731b1,Castilleja caudata (Pennell) Rebr.,0.1
120731b1,Chamaenerion latifolium (L.) Sweet,3.33
120731b1,Cnidium cnidiifolium (Turcz.) Schischk.,1.67
120731b1,Elymus alaskanus ssp. alaskanus (Scribn. & Merr.) Á. Löve,6.67
120731b1,Elymus violaceus (Hornem.) Böcher ex J. Feilberg,26.67
120731b1,Eurybia sibirica (L.) G.L. Nesom,6.67
120731b1,Festuca rubra L.,8.33
120731b1,Flexitrichum flexicaule (Schwägr.) Ignatov & Fedosov,1.67
120731b1,Gentianella propinqua ssp. propinqua (Richardson) J.M. Gillett,0.1
120731b1,Hedysarum americanum (Michx.) Britton,6.77
120731b1,Hierochloë odorata (L.) P. Beauv.,8.33
120731b1,Hypnum lindbergii Mitt.,5.0
120731b1,Lupinus arcticus S. Watson,5.0
120731b1,Oxytropis varians (Rydb.) K. Schum.,1.67
120731b1,Parnassia palustris L.,0.1
120731b1,Pedicularis verticillata L.,0.1
120731b1,Poa arctica R. Br.,11.67
120731b1,Poa glauca Vahl,0.1
120731b1,Salix arbusculoides Andersson,3.33
120731b1,Salix glauca L.,10.0
120731b1,Salix niphoclada Rydb.,1.67
120731b1,Stellaria longipes Goldie,5.0
120731b2,Anemone parviflora Michx.,0.1
120731b2,Artemisia tilesii Ledeb.,0.1
120731b2,Aster alpinus ssp. vierhapperi Onno,5.0
120731b2,Brachythecium udum I. Hagen,23.33
120731b2,Bromus pumpellianus Scribn.,6.67
120731b2,Campylium stellatum (Hedw.) C.E.O. Jensen,0.1
120731b2,Castilleja caudata (Pennell) Rebr.,0.1
120731b2,Drepanocladus (Müll. Hal.) G. Roth,11.67
120731b2,Elymus alaskanus ssp. alaskanus (Scribn. & Merr.) Á. Löve,1.67
120731b2,Elymus violaceus (Hornem.) Böcher ex J. Feilberg,3.33
120731b2,Equisetum pratense Ehrh.,10.0
120731b2,Eurybia sibirica (L.) G.L. Nesom,11.67
120731b2,Festuca rubra L.,1.67
120731b2,Hedysarum americanum (Michx.) Britton,6.67
120731b2,Hierochloë odorata (L.) P. Beauv.,11.67
120731b2,Hylocomium splendens (Hedw.) Schimp.,0.1
120731b2,Lupinus arcticus S. Watson,1.67
120731b2,Parnassia palustris L.,0.1
120731b2,Pedicularis verticillata L.,0.1
120731b2,Poa arctica R. Br.,6.67
120731b2,Salix alaxensis (Andersson) Coville,23.33
120731b2,Salix arbusculoides Andersson,8.33
120731b2,Salix hastata L.,1.67
120731b2,Salix niphoclada Rydb.,5.0
120731b2,Salix pulchra Cham.,23.33
120801a1,Alectoria ochroleuca (Hoffm.) A. Massal.,2.63
120801a1,Artemisia arctica Less.,0.66
120801a1,Bryocaulon Kärnefelt,2.63
120801a1,Bryoria Brodo & D. Hawksw.,4.61
120801a1,Cetraria laevigata Rass.,1.32
120801a1,Cherleria arctica (Stev. ex Ser.) A.J. Moore & Dillenb.,1.32
120801a1,Cladonia P. Browne,0.66
120801a1,Cladonia pyxidata (L.) Hoffm.,7.24
120801a1,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,4.61
120801a1,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,0.66
